"283";"16";"138";"0.00";"0";"4";NULL
"284";"16";"139";"1.00";"1";"2";NULL
"285";"16";"139";"0.00";"0";"4";NULL
"286";"16";"140";"4.00";"1";"2";NULL
"287";"16";"140";"0.00";"0";"4";NULL
"288";"17";"144";"3.00";"1";"2";NULL
"289";"17";"144";"0.00";"0";"4";NULL
"290";"17";"145";"5.00";"1";"2";NULL
"291";"17";"145";"0.00";"0";"4";NULL
"292";"17";"146";"4.00";"1";"2";NULL
"293";"17";"146";"0.00";"0";"4";NULL
"294";"17";"147";"3.00";"1";"2";NULL
"295";"17";"147";"5.00";"1";"4";NULL
"296";"17";"148";"1.00";"1";"4";NULL
"297";"17";"148";"0.00";"0";"4";NULL
"298";"17";"149";"2.00";"1";"2";NULL
"299";"17";"149";"0.00";"0";"4";NULL
"300";"17";"150";"5.00";"1";"2";NULL
"301";"17";"150";"6.00";"1";"4";NULL
"302";"17";"151";"6.00";"1";"2";NULL
"303";"17";"151";"4.00";"1";"4";NULL
"304";"17";"152";"0.00";"0";"2";NULL
"305";"17";"152";"0.00";"0";"4";NULL
"306";"17";"153";"4.00";"1";"2";NULL
"307";"17";"153";"0.00";"0";"4";NULL
"308";"17";"154";"4.00";"1";"2";NULL
"309";"17";"154";"0.00";"0";"4";NULL
"310";"17";"155";"2.00";"1";"2";NULL
"311";"17";"155";"5.00";"1";"4";NULL
"312";"17";"156";"0.00";"0";"2";NULL
"313";"17";"156";"0.00";"0";"4";NULL
"314";"17";"157";"2.00";"1";"2";NULL
"315";"17";"157";"0.00";"0";"4";NULL
"316";"17";"158";"1.00";"1";"2";NULL
"317";"17";"0";"5.00";"1";"4";NULL
"318";"17";"159";"1.00";"1";"2";NULL
"319";"17";"159";"0.00";"0";"4";NULL
"320";"18";"160";"4.00";"1";"2";NULL
"321";"18";"160";"1.00";"1";"4";NULL
"322";"18";"161";"6.00";"1";"2";NULL
"323";"18";"161";"3.00";"1";"4";NULL
"324";"18";"162";"2.00";"1";"2";NULL
"325";"18";"162";"0.00";"0";"4";NULL
"326";"18";"163";"4.00";"1";"2";NULL
"327";"18";"163";"5.00";"1";"4";NULL
"328";"18";"164";"4.00";"1";"2";NULL
"329";"18";"164";"3.00";"1";"4";NULL
"330";"18";"165";"4.00";"1";"2";NULL
"331";"18";"165";"0.00";"1";"4";NULL
"332";"18";"166";"2.00";"1";"2";NULL
"333";"18";"166";"6.00";"1";"4";NULL
"334";"18";"167";"4.00";"1";"2";NULL
"335";"18";"167";"600.00";"1";"4";NULL
"336";"18";"168";"6.00";"1";"2";NULL
"337";"18";"168";"5.00";"1";"4";NULL
"338";"18";"169";"0.00";"0";"2";NULL
"339";"18";"169";"2.00";"1";"4";NULL
"340";"18";"170";"4.00";"1";"2";NULL
"341";"18";"170";"1.00";"1";"4";NULL
"342";"18";"171";"4.00";"1";"2";NULL
"343";"18";"171";"7.00";"1";"4";NULL
"344";"18";"172";"0.00";"0";"2";NULL
"345";"18";"172";"0.00";"0";"4";NULL
"346";"18";"173";"3.00";"1";"2";NULL
"347";"18";"173";"0.00";"0";"4";NULL
"348";"18";"174";"4.00";"1";"2";NULL
"349";"18";"174";"0.00";"0";"4";NULL
"350";"18";"175";"4.00";"1";"2";NULL
"351";"18";"175";"3.00";"1";"4";NULL
"352";"19";"176";"1.00";"1";"2";NULL
"353";"19";"176";"4.00";"1";"4";NULL
"354";"19";"177";"4.00";"1";"2";NULL
"355";"19";"177";"1.00";"1";"1";NULL
"356";"19";"178";"6.00";"1";"2";NULL
"357";"19";"178";"5.00";"1";"4";NULL
"358";"19";"179";"0.00";"0";"2";NULL
"359";"19";"179";"0.00";"1";"4";NULL
"360";"19";"180";"0.00";"0";"2";NULL
"361";"19";"180";"0.00";"6";"4";NULL
"362";"19";"181";"4.00";"1";"2";NULL
"363";"19";"181";"1.00";"1";"4";NULL
"364";"19";"182";"0.00";"0";"2";NULL
"365";"19";"182";"6.00";"1";"4";NULL
"366";"19";"183";"4.00";"1";"2";NULL
"367";"19";"183";"3.00";"1";"4";NULL
"368";"19";"184";"6.00";"1";"2";NULL
"369";"19";"184";"4.00";"1";"4";NULL
"370";"20";"185";"5.00";"1";"2";NULL
"371";"20";"185";"0.00";"0";"4";NULL
"372";"20";"186";"7.00";"1";"2";NULL
"373";"20";"186";"0.00";"0";"4";NULL
"374";"20";"187";"1.00";"1";"2";NULL
"375";"20";"187";"6.00";"1";"4";NULL
"376";"20";"188";"4.00";"1";"2";NULL
"377";"20";"188";"2.00";"1";"4";NULL
"378";"20";"189";"3.00";"1";"2";NULL
"379";"20";"189";"1.00";"1";"4";NULL
"380";"20";"190";"2.00";"1";"2";NULL
"381";"20";"190";"2.00";"1";"4";NULL
"382";"20";"191";"5.00";"1";"2";NULL
"383";"20";"191";"4.00";"1";"4";NULL
"384";"20";"192";"3.00";"1";"2";NULL
"385";"20";"192";"0.00";"0";"4";NULL
"386";"20";"193";"0.00";"1";"2";NULL
"387";"20";"193";"3.00";"1";"4";NULL
"388";"21";"194";"3.00";"1";"2";NULL
"389";"21";"194";"5.00";"8";"4";NULL
"390";"21";"195";"0.00";"0";"2";NULL
"391";"21";"195";"4.00";"1";"4";NULL
"392";"21";"196";"0.00";"0";"2";NULL
"393";"21";"196";"3.00";"1";"4";NULL
"394";"21";"197";"3.00";"1";"2";NULL
"395";"21";"197";"1.00";"1";"4";NULL
"396";"21";"198";"4.00";"1";"2";NULL
"397";"21";"198";"0.00";"0";"4";NULL
"398";"21";"199";"3.00";"1";"2";NULL
"399";"21";"199";"2.00";"1";"4";NULL
"400";"21";"200";"2.00";"1";"2";NULL
"401";"21";"200";"4.00";"1";"4";NULL
"402";"21";"201";"1.00";"1";"2";NULL
"403";"21";"201";"1.00";"1";"4";NULL
"404";"21";"202";"2.00";"1";"2";NULL
"405";"21";"202";"6.00";"1";"4";NULL
"406";"21";"203";"1.00";"0";"2";NULL
"407";"21";"203";"5.00";"1";"4";NULL
"408";"22";"204";"0.00";"0";"2";NULL
"409";"22";"204";"1.00";"1";"4";NULL
"410";"22";"205";"4.00";"1";"2";NULL
"411";"22";"205";"0.00";"0";"4";NULL
"412";"22";"206";"5.00";"1";"2";NULL
"413";"22";"206";"1.00";"1";"4";NULL
"414";"22";"207";"1.00";"1";"2";NULL
"415";"22";"207";"3.00";"1";"4";NULL
"416";"22";"208";"0.00";"0";"2";NULL
"417";"22";"208";"2.00";"9";"4";NULL
"418";"22";"209";"0.00";"0";"2";NULL
"419";"22";"209";"0.00";"0";"4";NULL
"420";"22";"210";"0.00";"0";"2";NULL
"421";"22";"210";"4.00";"1";"4";NULL
"422";"22";"211";"3.00";"1";"2";NULL
"423";"22";"211";"2.00";"1";"4";NULL
"424";"22";"212";"0.00";"0";"2";NULL
"425";"22";"212";"0.00";"0";"4";NULL
"426";"22";"213";"5.00";"1";"2";NULL
"427";"22";"213";"0.00";"0";"4";NULL
"428";"22";"214";"2.00";"1";"2";NULL
"429";"22";"214";"2.00";"1";"4";NULL
"430";"23";"215";"4.00";"1";"2";NULL
"431";"23";"215";"3.00";"1";"4";NULL
"432";"23";"216";"3.00";"1";"2";NULL
"433";"23";"216";"6.00";"1";"4";NULL
"434";"23";"217";"3.00";"1";"2";NULL
"435";"23";"217";"5.00";"1";"4";NULL
"436";"23";"218";"1.00";"1";"2";NULL
"437";"23";"218";"5.00";"1";"4";NULL
"438";"23";"219";"5.00";"1";"2";NULL
"439";"23";"219";"1.00";"1";"4";NULL
"440";"23";"220";"2.00";"1";"2";NULL
"441";"23";"220";"2.00";"1";"4";NULL
"442";"23";"221";"5.00";"1";"2";NULL
"443";"23";"221";"1.00";"1";"4";NULL
"444";"23";"222";"4.00";"1";"2";NULL
"445";"23";"222";"0.00";"0";"4";NULL
"446";"23";"223";"3.00";"1";"2";NULL
"447";"23";"223";"6.00";"1";"4";NULL
"448";"24";"224";"4.00";"1";"2";NULL
"449";"24";"224";"5.00";"1";"4";NULL
"450";"24";"225";"2.00";"1";"2";NULL
"451";"24";"225";"1.00";"1";"4";NULL
"452";"24";"226";"0.00";"0";"2";NULL
"453";"24";"226";"1.00";"1";"4";NULL
"454";"24";"227";"2.00";"1";"2";NULL
"455";"24";"227";"4.00";"1";"4";NULL
"456";"24";"228";"5.00";"1";"2";NULL
"457";"24";"228";"2.00";"1";"4";NULL
"458";"24";"229";"1.00";"1";"2";NULL
"459";"24";"229";"33.00";"1";"4";NULL
"460";"24";"230";"0.00";"0";"2";NULL
"461";"24";"230";"0.00";"0";"4";NULL
"462";"24";"231";"0.00";"0";"2";NULL
"463";"24";"231";"0.00";"0";"4";NULL
"464";"24";"232";"4.00";"1";"2";NULL
"465";"24";"232";"5.00";"1";"4";NULL
"466";"24";"233";"1.00";"1";"2";NULL
"467";"24";"233";"5.00";"1";"4";NULL
"468";"25";"234";"4.00";"10";"2";NULL
"469";"25";"234";"4.00";"1";"4";NULL
"470";"25";"235";"0.00";"1";"2";NULL
"471";"25";"235";"0.00";"0";"4";NULL
"472";"25";"236";"4.00";"1";"2";NULL
"473";"25";"236";"1.00";"1";"4";NULL
"474";"25";"237";"1.00";"1";"2";NULL
"475";"25";"237";"5.00";"1";"4";NULL
"476";"25";"238";"3.00";"1";"2";NULL
"477";"25";"238";"2.00";"1";"4";NULL
"478";"25";"239";"0.00";"0";"2";NULL
"479";"25";"239";"0.00";"0";"4";NULL
"480";"25";"240";"5.00";"1";"2";NULL
"481";"25";"240";"1.00";"1";"4";NULL
"482";"25";"241";"1.00";"1";"2";NULL
"483";"25";"241";"0.00";"0";"4";NULL
"484";"25";"242";"3.00";"1";"2";NULL
"485";"25";"242";"3.00";"1";"4";NULL
"486";"25";"243";"2.00";"1";"2";NULL
"487";"25";"243";"4.00";"1";"4";NULL
"488";"26";"244";"4.00";"1";"2";NULL
"489";"26";"244";"0.00";"0";"4";NULL
"490";"26";"245";"1.00";"1";"2";NULL
"491";"26";"245";"3.00";"1";"4";NULL
"492";"26";"246";"4.00";"1";"2";NULL
"493";"26";"247";"1.00";"1";"4";NULL
"494";"26";"247";"3.00";"1";"2";NULL
"495";"26";"248";"2.00";"1";"2";NULL
"496";"26";"248";"4.00";"1";"4";NULL
"497";"26";"249";"5.00";"1";"2";NULL
"498";"26";"249";"5.00";"1";"4";NULL
"499";"26";"250";"4.00";"1";"2";NULL
"500";"26";"250";"0.00";"0";"4";NULL
"501";"26";"251";"4.00";"1";"2";NULL
"502";"26";"251";"1.00";"1";"4";NULL
"503";"26";"252";"2.00";"1";"2";NULL
"504";"26";"252";"0.00";"0";"4";NULL
"505";"26";"253";"5.00";"1";"2";NULL
"506";"26";"253";"2.00";"1";"4";NULL
"507";"27";"254";"1.00";"1";"4";NULL
"508";"27";"254";"5.00";"1";"5";NULL
"509";"27";"255";"5.00";"1";"4";NULL
"510";"27";"255";"4.00";"1";"5";NULL
"511";"27";"256";"3.00";"1";"4";NULL
"512";"27";"256";"5.00";"1";"5";NULL
"513";"27";"257";"4.00";"1";"4";NULL
"514";"27";"257";"1.00";"1";"5";NULL
"515";"27";"258";"2.00";"1";"4";NULL
"516";"27";"258";"5.00";"1";"5";NULL
"517";"27";"259";"4.00";"1";"4";NULL
"518";"27";"259";"5.00";"1";"5";NULL
"519";"27";"260";"4.00";"1";"4";NULL
"520";"27";"260";"-10.00";"1";"5";NULL
"521";"27";"261";"0.00";"0";"4";NULL
"522";"27";"261";"1.00";"1";"5";NULL
"523";"27";"262";"0.00";"1";"4";NULL
"524";"27";"262";"-1.00";"1";"5";NULL
"525";"27";"263";"0.00";"0";"4";NULL
"526";"27";"263";"5.00";"1";"5";NULL
"527";"28";"264";"3.00";"1";"2";NULL
"528";"28";"264";"1.00";"1";"6";NULL
"529";"28";"265";"4.00";"1";"2";NULL
"530";"28";"265";"2.00";"1";"6";NULL
"531";"28";"266";"5.00";"1";"2";NULL
"532";"28";"266";"2.00";"1";"6";NULL
"533";"28";"267";"0.00";"1";"2";NULL
"534";"28";"267";"0.00";"1";"6";NULL
"535";"28";"268";"0.00";"0";"2";NULL
"536";"28";"268";"0.00";"0";"6";NULL
"537";"28";"268";"0.00";"0";"7";NULL
"538";"28";"269";"2.00";"1";"2";NULL
"539";"28";"269";"10.00";"1";"6";NULL
"540";"28";"269";"3.00";"1";"7";NULL
"541";"28";"270";"4.00";"1";"2";NULL
"542";"28";"270";"0.00";"0";"6";NULL
"543";"28";"270";"5.00";"1";"7";NULL
"544";"28";"271";"0.00";"0";"2";NULL
"545";"28";"271";"5.00";"1";"6";NULL
"546";"28";"271";"2.00";"1";"7";NULL
"547";"29";"272";"5.00";"1";"2";NULL
"548";"29";"272";"4.00";"1";"8";NULL
"549";"29";"273";"3.00";"1";"2";NULL
"550";"29";"273";"0.00";"0";"8";NULL
"551";"29";"274";"0.00";"0";"2";NULL
"552";"29";"274";"3.00";"1";"8";NULL
"553";"29";"274";"5.00";"1";"8";NULL
"554";"29";"275";"1.00";"1";"2";NULL
"555";"29";"275";"5.00";"1";"8";NULL
"556";"29";"275";"1.00";"1";"2";NULL
"557";"29";"275";"5.00";"1";"8";NULL
"558";"29";"276";"0.00";"0";"2";NULL
"559";"29";"276";"2.00";"1";"8";NULL
"560";"29";"277";"3.00";"1";"2";NULL
"561";"29";"277";"4.00";"1";"8";NULL
"562";"29";"278";"3.00";"1";"2";NULL
"563";"29";"278";"3.00";"1";"8";NULL
"564";"29";"279";"2.00";"1";"2";NULL
"565";"29";"279";"2.00";"1";"8";NULL
"566";"30";"280";"0.00";"0";"2";NULL
"567";"30";"280";"0.00";"0";"40";NULL
"568";"30";"281";"5.00";"1";"2";NULL
"569";"30";"281";"4.00";"1";"40";NULL
"570";"30";"282";"4.00";"1";"2";NULL
"571";"30";"282";"0.00";"0";"40";NULL
"572";"30";"283";"1.00";"1";"2";NULL
"573";"30";"283";"0.00";"0";"40";NULL
"574";"30";"284";"2.00";"1";"2";NULL
"575";"30";"284";"0.00";"0";"40";NULL
"576";"30";"285";"3.00";"1";"2";NULL
"577";"30";"285";"5.00";"1";"40";NULL
"578";"30";"286";"4.00";"1";"2";NULL
"579";"30";"286";"0.00";"0";"7";NULL
"580";"30";"286";"5.00";"1";"40";NULL
"581";"30";"287";"4.00";"1";"2";NULL
"582";"30";"287";"5.00";"1";"7";NULL
"583";"30";"287";"5.00";"1";"40";NULL
"584";"30";"288";"4.00";"1";"2";NULL
